,time,job_unknown,student,age,balance,campagin,duration,housing,y
15,0.6638888888888889,0.0,0.0,0.8057402572085121,-0.4680119340520605,-0.1814998108018024,-0.7087216365531552,0.0,0
16,0.7,0.0,0.0,-1.2745772540962426,1.1372550927872058,-0.5664955206267389,-0.7231028052961105,0.0,0
17,0.5055555555555555,0.0,0.0,0.3064640544953709,1.348522297792298,-0.5664955206267389,-0.7547413765306118,0.0,0
18,0.6638888888888889,0.0,0.0,0.6393148563041317,-0.4680119340520605,-0.1814998108018024,0.2576929029734318,1.0,0
19,0.7027777777777777,0.0,1.0,2.1371434644435547,-0.4680119340520605,-0.1814998108018024,2.2250367870096985,0.0,0
20,0.1777777777777777,0.0,0.0,-0.608875650478721,-0.3070608783021264,-0.5664955206267389,-0.2859152755102734,0.0,0
21,0.6861111111111111,0.0,0.0,-0.9417264522874818,3.88312253918768,-0.1814998108018024,-0.3865834567109595,0.0,0
22,0.6666666666666666,0.0,0.0,0.3064640544953709,-0.4671026060534732,-0.1814998108018024,-0.6454444940841525,0.0,0
23,0.4527777777777778,0.0,0.0,1.4714418608260336,-0.4261828461170494,-0.5664955206267389,-0.7835037140165222,1.0,0
24,0.975,0.0,0.0,-0.5256629500265309,8.442493124103889,-0.5664955206267389,-0.6109296891010602,1.0,0
25,0.5138888888888888,1.0,0.0,-0.7753010513831015,-0.3995092248251582,0.9734873186730068,0.1368910855326084,1.0,0
26,0.4472222222222222,0.0,0.0,-0.7753010513831015,-0.496504211341126,-0.5664955206267389,-0.2025044968011334,1.0,0
27,0.6277777777777778,0.0,0.0,-1.3577899545484329,-0.4201206594598013,-0.1814998108018024,-0.423974495442643,1.0,0
28,0.5055555555555555,1.0,0.0,-1.1913645536440522,-0.0930656893012726,0.5884916088480704,0.450400564129031,1.0,0
29,0.6777777777777778,0.0,0.0,0.6393148563041317,-0.3576801368901471,-0.5664955206267389,-0.7029691690559732,0.0,0
30,0.4305555555555556,1.0,0.0,0.2232513540431807,0.3158288007301039,-0.5664955206267389,-0.6281870915926063,1.0,0
31,0.9666666666666668,0.0,0.0,-0.9417264522874818,-0.1088273746101174,-0.1814998108018024,-0.1047125493490383,1.0,0
32,0.5138888888888888,1.0,0.0,-0.608875650478721,0.0921341130776532,2.8984658677976887,-0.7115978703017463,1.0,0
33,1.0194444444444444,0.0,1.0,-0.2760248486699603,-0.1073118279458054,0.5884916088480704,-0.0903313806060831,1.0,0
34,0.7277777777777777,0.0,0.0,0.7225275567563219,-0.4680119340520605,0.9734873186730068,-0.2398955355328169,0.0,0
35,0.4611111111111111,1.0,0.0,-0.8585137518352917,-0.073666691998079,4.823444416922371,-0.8899243627143903,1.0,0
36,0.4333333333333333,1.0,0.0,0.1400386535909905,-0.189757566484378,-0.5664955206267389,-0.5332713778891023,1.0,0
37,0.4388888888888889,0.0,0.0,0.2232513540431807,-0.3064546596364016,0.5884916088480704,-0.6483207278327436,1.0,0
38,0.4305555555555556,1.0,0.0,1.3050164599216532,-0.4680119340520605,-0.5664955206267389,-0.8065135840052504,0.0,0
39,0.5055555555555555,1.0,0.0,-0.9417264522874818,-0.4155740194668654,0.2034958990231339,-0.5591574816264215,1.0,0
40,0.4972222222222222,1.0,0.0,0.3896767549475611,-1.1124112516083351e-05,-0.5664955206267389,0.6632418615247675,1.0,0
41,0.6972222222222222,0.0,0.0,-0.8585137518352917,-0.4674057153863357,0.5884916088480704,-0.7892561815137042,0.0,0
42,0.4722222222222222,1.0,0.0,-0.608875650478721,-0.4962011020082635,-0.5664955206267389,-0.5303951441405113,1.0,0
43,0.4944444444444444,1.0,0.0,-1.024939152739672,-0.4661932780548861,-0.1814998108018024,-0.6770830653186539,1.0,0
44,0.7194444444444444,0.0,0.0,-0.608875650478721,-0.4522502487432157,0.5884916088480704,-0.8295234539939786,0.0,0
45,0.55,1.0,0.0,0.3064640544953709,-0.3979936781608462,0.2034958990231339,-0.6540731953299257,1.0,0
46,0.1805555555555555,0.0,0.0,-0.8585137518352917,-0.4680119340520605,0.5884916088480704,-0.8870481289657993,1.0,0
47,0.4555555555555555,1.0,0.0,0.8889529576607021,0.5467981123712521,0.5884916088480704,0.0822426443093788,1.0,0
48,0.7416666666666667,0.0,0.0,-0.2760248486699603,0.5104249924277642,2.128474448147816,-0.7346077402904746,0.0,0
49,0.9694444444444444,0.0,0.0,0.5561021558519414,-0.1118584679387414,-0.5664955206267389,-0.9100579989545275,1.0,0
50,0.6472222222222223,0.0,0.0,1.2218037594694628,-0.4155740194668654,-0.1814998108018024,-0.9992212451608496,1.0,0
51,0.4805555555555555,1.0,0.0,-0.8585137518352917,-0.3598019022201839,0.2034958990231339,-0.8669144927256621,1.0,0
52,0.375,0.0,0.0,-0.6920883509309113,0.2355048275215681,-0.1814998108018024,0.9221028988979604,0.0,0
53,0.9722222222222222,0.0,0.0,-0.1095994477655799,0.0181754358592278,-0.5664955206267389,-0.7518651427820208,0.0,0
54,0.1638888888888889,0.0,0.0,-0.5256629500265309,0.4049429445916492,-0.5664955206267389,-0.9675826739263482,0.0,0
55,0.6833333333333333,0.0,0.0,0.3896767549475611,-0.3922346008364606,-0.1814998108018024,-0.8467808564855249,0.0,0
56,0.4555555555555555,1.0,0.0,0.3064640544953709,10.861608709678698,-0.5664955206267389,-0.6080534553524691,1.0,0
57,0.7055555555555556,0.0,0.0,-0.9417264522874818,0.7510938027205092,-0.1814998108018024,-0.4728704691686906,0.0,0
58,0.3805555555555555,0.0,0.0,-0.5256629500265309,-0.4095118328096174,-0.5664955206267389,0.0678614755664236,1.0,0
59,0.5027777777777778,0.0,0.0,0.3896767549475611,-0.4680119340520605,-0.1814998108018024,-0.8381521552397517,1.0,0
60,0.6972222222222222,0.0,0.0,-1.024939152739672,-0.2770530543487489,0.2034958990231339,-0.8180185189996145,0.0,0
61,0.3805555555555555,0.0,0.0,-1.1081518531918622,-0.4149678008011406,-0.5664955206267389,-0.4584893004257354,1.0,0
62,0.6972222222222222,0.0,0.0,-0.608875650478721,0.3373495633633342,0.2034958990231339,-0.6310633253411974,1.0,0
63,0.4361111111111111,0.0,0.0,-0.8585137518352917,-0.2691722116943266,-0.5664955206267389,-0.6339395590897884,1.0,0
64,0.475,1.0,0.0,-0.9417264522874818,-0.157931086533826,0.2034958990231339,-0.6051772216038781,1.0,0
65,0.3805555555555555,0.0,0.0,-0.1928121482177701,-0.3497992942357247,-0.5664955206267389,-0.4958803391574188,1.0,0
66,0.1611111111111111,0.0,0.0,-1.1913645536440522,-0.1082211559443926,-0.1814998108018024,-0.7432364415362477,0.0,0
67,0.6027777777777777,0.0,0.0,-1.1081518531918622,-0.3673796355417439,-0.5664955206267389,0.018965501840376,0.0,0
68,0.7194444444444444,0.0,0.0,0.7225275567563219,0.043333510486807,0.9734873186730068,-0.4987565729060099,0.0,0
69,0.1666666666666666,0.0,0.0,-0.2760248486699603,-0.4680119340520605,-0.5664955206267389,0.1685296567671098,1.0,0
70,0.1638888888888889,0.0,0.0,0.2232513540431807,-0.1952135344759011,-0.1814998108018024,-0.162237224320859,1.0,0
71,0.7388888888888889,0.0,0.0,-0.608875650478721,-0.3922346008364606,-0.1814998108018024,-0.9043055314573456,0.0,0
72,0.3888888888888889,0.0,0.0,-0.5256629500265309,-0.3473744195728255,-0.5664955206267389,-0.5188902091461471,1.0,0
73,0.6055555555555555,0.0,0.0,-1.1081518531918622,-0.4434600780902061,-0.5664955206267389,-0.6339395590897884,0.0,0
74,0.4694444444444444,1.0,0.0,0.4728894553997513,-0.5553074219164315,1.3584830284979432,-0.5332713778891023,0.0,0
75,0.4305555555555556,0.0,0.0,0.4728894553997513,0.5513447523641881,-0.5664955206267389,0.0103368005946029,0.0,0
76,0.6416666666666667,0.0,0.0,-1.3577899545484329,0.3755413393039965,0.2034958990231339,-0.6943404678102001,0.0,0
77,0.5166666666666667,1.0,0.0,1.3882291603738433,-0.2264337957607282,-0.1814998108018024,-0.7029691690559732,1.0,0
78,0.4361111111111111,1.0,0.0,-0.8585137518352917,-0.4410352034273069,0.2034958990231339,-0.2341430680356348,0.0,0
79,0.6611111111111111,0.0,0.0,-0.0263867473133897,0.1760953982805378,0.5884916088480704,0.1570247217727456,1.0,0
80,0.5555555555555556,1.0,0.0,1.4714418608260336,-0.5171156459757691,-0.5664955206267389,-0.7374839740390656,1.0,0
81,0.4333333333333333,0.0,0.0,-0.7753010513831015,-0.3006955823120161,-0.1814998108018024,-0.8065135840052504,1.0,0
82,0.5472222222222223,1.0,0.0,0.6393148563041317,-0.3494961849028624,-0.5664955206267389,-0.7202265715475195,0.0,0
83,0.4416666666666666,1.0,0.0,-0.4424502495743407,-0.4079962861453054,-0.1814998108018024,0.0621090080692415,1.0,0
84,0.4333333333333333,1.0,0.0,-0.6920883509309113,-0.4373978914329581,-0.5664955206267389,0.0390991380805133,1.0,0
85,0.6138888888888889,0.0,0.0,1.1385910590172728,-0.2979675983162545,-0.1814998108018024,-0.1737421593152231,0.0,0
86,0.3972222222222222,0.0,0.0,0.3064640544953709,-0.3519210595657616,-0.5664955206267389,-0.2456480030299989,0.0,0
87,0.7166666666666667,0.0,0.0,0.3896767549475611,0.4761736378143131,-0.1814998108018024,-0.7029691690559732,0.0,0
88,0.6972222222222222,0.0,0.0,-0.608875650478721,-0.4680119340520605,-0.1814998108018024,-0.1363511205835396,0.0,0
89,0.4916666666666666,1.0,0.0,-0.4424502495743407,-0.4680119340520605,-0.1814998108018024,-0.8352759214911607,1.0,0
90,0.65,0.0,0.0,0.7225275567563219,0.0409086358239078,-0.1814998108018024,0.6488606927818124,1.0,0
91,0.6416666666666667,0.0,0.0,-0.1095994477655799,-0.4143615821354158,0.5884916088480704,1.045780950087375,1.0,0
92,0.4527777777777778,1.0,0.0,0.6393148563041317,-0.3594987928873215,0.2034958990231339,-0.5821673516151499,1.0,0
93,0.1722222222222222,0.0,0.0,1.4714418608260336,-0.1712678971797716,-0.5664955206267389,-0.2801628080130913,1.0,0
94,0.9722222222222222,0.0,0.0,1.2218037594694628,-0.2340115290822882,-0.5664955206267389,-0.251400470527181,1.0,0
95,0.4916666666666666,1.0,0.0,-1.7738534568093836,-0.2994831449805665,2.8984658677976887,-1.0452409851383062,1.0,0
96,0.3888888888888889,0.0,0.0,0.7225275567563219,0.5334613017253065,-0.5664955206267389,-0.4613655341743264,1.0,0
97,0.1638888888888889,0.0,0.0,-1.2745772540962426,-0.2885712089975201,-0.1814998108018024,-0.6713305978214719,0.0,0
98,0.5305555555555556,1.0,0.0,0.2232513540431807,-0.3804133368548271,-0.5664955206267389,-0.2255143667898617,0.0,0
99,0.1722222222222222,0.0,0.0,-0.3592375491221505,-0.409208723476755,-0.5664955206267389,-0.6742068315700629,1.0,0
100,0.3888888888888889,0.0,0.0,-0.1928121482177701,-0.1970321904730755,-0.5664955206267389,0.3238462791910256,1.0,0
101,0.4361111111111111,1.0,0.0,-0.5256629500265309,-0.2291617797564898,0.2034958990231339,-0.2341430680356348,1.0,0
102,0.5555555555555556,1.0,0.0,-0.3592375491221505,0.0196909825235398,6.363427256222117,-1.0596221538812614,0.0,0
103,0.4555555555555555,0.0,0.0,-0.4424502495743407,-0.3946594754993598,-0.5664955206267389,-1.030859816395351,1.0,0
104,0.4277777777777777,0.0,0.0,-0.1928121482177701,2.2223865044345947,-0.5664955206267389,-0.7835037140165222,0.0,0
105,0.5111111111111111,0.0,0.0,-0.9417264522874818,-0.2318897637522514,-0.1814998108018024,-0.6396920265869704,1.0,0
106,0.5138888888888888,0.0,0.0,-0.2760248486699603,-0.1082211559443926,-0.1814998108018024,-0.8697907264742532,1.0,0
107,0.4583333333333333,0.0,0.0,-1.524215355452813,-0.3070608783021264,0.2034958990231339,0.3756184866656642,1.0,0
108,0.975,0.0,0.0,-0.9417264522874818,1.9874767714662356,-0.5664955206267389,-0.947449037686211,1.0,0
109,0.8694444444444445,0.0,0.0,-1.1913645536440522,-0.4280015021142238,-0.1814998108018024,-0.7346077402904746,0.0,0
110,0.4388888888888889,0.0,0.0,0.9721656581128924,-0.2773561636816113,-0.5664955206267389,-0.2312668342870437,1.0,0
111,0.6666666666666666,0.0,0.0,0.3064640544953709,-0.3937501475007726,0.2034958990231339,-0.8697907264742532,1.0,0
112,0.5555555555555556,1.0,0.0,-0.0263867473133897,6.823283067952953,-0.5664955206267389,-0.7087216365531552,0.0,0
113,0.4472222222222222,0.0,0.0,-0.608875650478721,-0.2667473370314274,-0.1814998108018024,-0.8352759214911607,1.0,0
114,0.4277777777777777,0.0,0.0,-1.024939152739672,-0.3313096249311184,-0.5664955206267389,-0.933067868943256,0.0,0
115,0.4972222222222222,1.0,0.0,1.2218037594694628,-0.3009986916448785,-0.5664955206267389,-1.0107261801552136,0.0,0
116,0.6222222222222222,0.0,0.0,0.9721656581128924,-0.4680119340520605,0.2034958990231339,-0.8439046227369338,1.0,0
117,0.3805555555555555,0.0,0.0,-1.1081518531918622,-0.335553155591192,-0.5664955206267389,-0.4584893004257354,1.0,0
118,0.4916666666666666,1.0,0.0,-0.4424502495743407,-0.4680119340520605,-0.1814998108018024,-0.6713305978214719,1.0,0
119,0.4944444444444444,1.0,0.0,-0.7753010513831015,-0.1012496412885574,0.5884916088480704,-0.3204300804933658,1.0,0
120,0.5555555555555556,1.0,0.0,0.4728894553997513,0.3867563846199053,0.2034958990231339,-0.8237709864967966,0.0,0
121,0.4388888888888889,0.0,0.0,0.0568259531388003,0.4728394351528266,-0.1814998108018024,-0.6742068315700629,0.0,0
122,0.6666666666666666,0.0,0.0,0.8889529576607021,-0.4680119340520605,0.2034958990231339,-0.2887915092588644,1.0,0
123,0.5805555555555556,1.0,0.0,0.2232513540431807,-0.3843537581820382,-0.5664955206267389,-1.0509934526354885,1.0,0
124,0.6055555555555555,0.0,0.0,1.4714418608260336,0.6049951042808327,-0.5664955206267389,-0.6138059228496512,0.0,0
125,0.1638888888888889,0.0,0.0,0.9721656581128924,0.0684915851143861,-0.5664955206267389,-0.6655781303242898,0.0,0
126,0.45,0.0,0.0,-0.8585137518352917,-0.6119888671617001,0.2034958990231339,-0.4210982616940519,1.0,0
127,0.3888888888888889,0.0,0.0,-0.2760248486699603,-0.4595248727319133,0.2034958990231339,-0.7115978703017463,1.0,0
128,0.4305555555555556,0.0,0.0,0.8889529576607021,-0.2934209583233185,-0.5664955206267389,-0.688588000313018,1.0,0
129,0.6694444444444444,0.0,0.0,0.2232513540431807,-0.3795040088562399,0.5884916088480704,-0.8036373502566594,0.0,0
130,0.3805555555555555,0.0,0.0,-0.608875650478721,-0.1242859505860997,-0.5664955206267389,0.0851188780579698,1.0,0
131,0.9722222222222222,0.0,0.0,0.6393148563041317,1.7880308304427768,-0.1814998108018024,-0.9877163101664856,0.0,0
132,0.4527777777777778,1.0,0.0,1.3882291603738433,0.4749612004828635,-0.1814998108018024,-0.6109296891010602,1.0,0
133,0.4361111111111111,0.0,0.0,-0.5256629500265309,-0.1548999932052021,-0.1814998108018024,-0.3865834567109595,1.0,0
134,0.6305555555555555,0.0,0.0,0.6393148563041317,-0.4437631874230685,-0.5664955206267389,-0.7346077402904746,0.0,0
135,0.5888888888888889,0.0,0.0,-0.3592375491221505,6.459854977850935,-0.5664955206267389,-0.6454444940841525,0.0,0
136,0.7166666666666667,0.0,0.0,0.5561021558519414,-0.4680119340520605,0.2034958990231339,-0.5275189103919202,0.0,0
137,0.7416666666666667,0.0,0.0,1.4714418608260336,-0.2561385103812434,1.3584830284979432,-0.8352759214911607,0.0,0
138,0.8333333333333334,1.0,0.0,0.1400386535909905,-0.2785686010130609,-0.5664955206267389,-0.5850435853637409,1.0,0
139,0.6222222222222222,0.0,0.0,-0.7753010513831015,-0.4537657954075277,0.2034958990231339,-0.4757467029172816,1.0,0
140,0.1777777777777777,0.0,0.0,-0.4424502495743407,-0.3731387128661295,-0.1814998108018024,0.0707377093150146,1.0,0
141,0.4916666666666666,1.0,0.0,-0.6920883509309113,-0.2224933744335171,-0.5664955206267389,-0.7058454028045642,1.0,0
142,0.1833333333333333,0.0,0.0,0.0568259531388003,-0.4480067180831421,-0.5664955206267389,-0.688588000313018,1.0,0
143,0.7055555555555556,0.0,0.0,-0.6920883509309113,-0.2749312890187121,-0.1814998108018024,-0.4958803391574188,0.0,0
144,0.7388888888888889,0.0,0.0,-0.4424502495743407,-0.4680119340520605,0.2034958990231339,-0.8093898177538414,0.0,0
145,0.7416666666666667,0.0,0.0,0.7225275567563219,-0.3540428248957983,0.2034958990231339,-0.679959299067245,0.0,0
146,0.7194444444444444,0.0,0.0,0.0568259531388003,-0.2985738169819793,-0.5664955206267389,-0.8352759214911607,0.0,0
147,0.4805555555555555,1.0,0.0,-0.9417264522874818,-0.4674057153863357,0.2034958990231339,-0.94457280393762,0.0,0
148,0.6277777777777778,0.0,0.0,0.3064640544953709,-0.3716231662018175,-0.1814998108018024,-0.9071817652059364,0.0,0
149,0.4666666666666667,0.0,0.0,-0.6920883509309113,-0.0345655880588295,0.2034958990231339,-0.8755431939714352,1.0,0
150,0.6416666666666667,0.0,0.0,0.7225275567563219,-0.473771011376446,3.283461577622625,0.0822426443093788,1.0,0
151,0.5333333333333333,0.0,0.0,-0.9417264522874818,-0.4598279820647757,-0.1814998108018024,-0.5850435853637409,1.0,0
152,0.1222222222222222,0.0,1.0,-0.4424502495743407,-0.2885712089975201,1.7434787383228796,-0.8122660515024325,0.0,0
153,0.4888888888888889,1.0,0.0,-0.1928121482177701,-0.3106981902964753,-0.5664955206267389,-0.7518651427820208,1.0,0
154,0.4527777777777778,0.0,0.0,-0.1928121482177701,-0.4570999980690141,-0.5664955206267389,-0.7058454028045642,0.0,0
155,0.3805555555555555,0.0,0.0,-0.608875650478721,-0.5062037099927228,-0.1814998108018024,-0.2485242367785899,1.0,0
156,0.4472222222222222,0.0,0.0,-0.4424502495743407,-0.2318897637522514,-0.5664955206267389,-0.3980883917053237,1.0,0
157,0.9694444444444444,0.0,0.0,0.3896767549475611,-0.1873326918214788,-0.1814998108018024,-0.6051772216038781,1.0,0
158,0.1666666666666666,0.0,0.0,-0.2760248486699603,-0.3343407182597424,-0.5664955206267389,-0.8956768302115724,1.0,0
159,0.525,1.0,0.0,-0.3592375491221505,0.5828681229818776,-0.1814998108018024,-0.5562812478778305,0.0,0
160,0.8694444444444445,0.0,0.0,0.3064640544953709,-0.1994570651359747,-0.1814998108018024,-0.8726669602228442,1.0,0
161,0.9694444444444444,0.0,0.0,0.9721656581128924,0.3861501659541805,-0.5664955206267389,-0.7115978703017463,1.0,0
162,0.5138888888888888,1.0,0.0,1.2218037594694628,-0.4055714114824062,-0.5664955206267389,-0.1823708605609962,0.0,0
163,0.6444444444444445,0.0,0.0,0.1400386535909905,-0.1779363025027444,0.5884916088480704,-0.6713305978214719,0.0,0
164,0.1611111111111111,0.0,0.0,0.1400386535909905,-0.4128460354711038,-0.5664955206267389,-0.6511969615813347,0.0,0
165,0.6861111111111111,0.0,0.0,1.2218037594694628,-0.3907190541721486,-0.5664955206267389,0.2950839417051152,0.0,0
166,0.3555555555555555,0.0,0.0,2.2203561648957453,0.0651573824528997,-0.5664955206267389,-0.5562812478778305,0.0,0
167,0.7055555555555556,0.0,0.0,-0.3592375491221505,0.3461397340163438,0.5884916088480704,-0.6742068315700629,0.0,0
168,0.7194444444444444,0.0,0.0,1.3050164599216532,-0.5083254753227595,-0.1814998108018024,-0.5217664428947382,0.0,0
169,0.4527777777777778,0.0,0.0,-0.608875650478721,-0.4337605794386093,-0.1814998108018024,-1.0423647513897152,1.0,0
170,0.9638888888888888,0.0,0.0,0.4728894553997513,-0.01819768408426,-0.5664955206267389,-0.2341430680356348,0.0,0
171,0.4916666666666666,1.0,0.0,0.6393148563041317,-0.5295431286231275,-0.1814998108018024,-0.0414354068800356,1.0,0
172,0.9666666666666668,0.0,0.0,0.3896767549475611,0.8356613065891185,-0.5664955206267389,-0.94457280393762,1.0,0
173,0.4527777777777778,0.0,0.0,-1.3577899545484329,-0.467708824719198,0.9734873186730068,-1.0624983876298524,1.0,0
174,0.1833333333333333,0.0,0.0,-1.1081518531918622,-0.4519471394103533,-0.5664955206267389,0.2318067992361125,1.0,0
175,0.6333333333333333,0.0,0.0,-0.6920883509309113,-0.4680119340520605,0.2034958990231339,0.2145493967445663,0.0,0
176,0.4944444444444444,1.0,0.0,0.9721656581128924,-0.5095379126542091,-0.5664955206267389,-0.8812956614686173,1.0,0
177,0.4694444444444444,1.0,0.0,0.8889529576607021,-0.5728877632224506,0.2034958990231339,-0.6655781303242898,1.0,0
178,0.6472222222222223,0.0,0.0,0.5561021558519414,-0.3682889635403311,-0.5664955206267389,0.9566177038810528,0.0,0
179,0.9722222222222222,0.0,0.0,-0.7753010513831015,-0.1949104251430387,-0.5664955206267389,-0.685711766564427,1.0,0
180,0.45,0.0,0.0,-0.9417264522874818,-0.4592217633990509,-0.5664955206267389,-0.5879198191123319,1.0,0
181,0.9694444444444444,0.0,0.0,0.3896767549475611,-0.4758927767064828,-0.5664955206267389,-0.510261507900374,1.0,0
182,0.4388888888888889,1.0,0.0,-0.5256629500265309,-0.1364103239005957,-0.5664955206267389,-0.4930041054088278,1.0,0
183,0.6833333333333333,0.0,0.0,0.3896767549475611,-0.2509856517225826,-0.1814998108018024,-0.7115978703017463,0.0,0
184,0.4361111111111111,0.0,0.0,0.9721656581128924,-0.4680119340520605,-0.5664955206267389,-0.3319350154877299,1.0,0
185,0.5138888888888888,1.0,0.0,-0.1928121482177701,0.5937800589649239,-0.5664955206267389,-0.8323996877425697,0.0,0
186,0.45,0.0,0.0,0.1400386535909905,-0.2888743183303825,0.5884916088480704,-0.7346077402904746,1.0,0
187,0.4972222222222222,1.0,0.0,0.3064640544953709,-0.1967290811402131,-0.1814998108018024,0.2922077079565242,1.0,0
188,0.9527777777777776,0.0,0.0,1.6378672617304135,0.3997900859329885,-0.5664955206267389,-0.3290587817391389,0.0,0
189,0.5305555555555556,1.0,0.0,0.3064640544953709,-0.0821537533182262,0.2034958990231339,-0.5217664428947382,1.0,0
190,0.6472222222222223,0.0,0.0,-1.1081518531918622,-0.3497992942357247,-0.1814998108018024,0.2778265392135691,0.0,0
191,0.975,0.0,0.0,-0.2760248486699603,4.453271194301853,0.2034958990231339,-0.688588000313018,1.0,0
192,0.6527777777777778,0.0,0.0,-0.4424502495743407,-0.2825090223402721,-0.1814998108018024,-0.6483207278327436,0.0,0
193,0.4361111111111111,1.0,0.0,-1.1081518531918622,-0.4846829473594924,-0.1814998108018024,-0.0500641081258087,1.0,0
194,0.6888888888888889,0.0,0.0,-0.8585137518352917,-0.0124386067598744,-0.1814998108018024,-0.3491924179792761,1.0,0
195,0.4694444444444444,1.0,0.0,-1.7738534568093836,-0.5201467393043931,0.2034958990231339,-0.4038408592025058,1.0,0
196,0.4555555555555555,1.0,0.0,-0.1095994477655799,-0.3885972888421118,0.9734873186730068,-0.6195583903468332,1.0,0
197,0.5,1.0,0.0,0.0568259531388003,-0.3361593742569168,-0.5664955206267389,-0.6627018965756988,1.0,0
198,0.7444444444444445,0.0,0.0,1.1385910590172728,-0.4307294861099853,2.128474448147816,-0.8870481289657993,0.0,0
199,0.6416666666666667,0.0,0.0,-0.608875650478721,-0.4680119340520605,-0.1814998108018024,-0.8007611165080684,1.0,0
200,0.4388888888888889,0.0,0.0,0.5561021558519414,-0.4680119340520605,-0.5664955206267389,-0.8697907264742532,1.0,0
201,0.9722222222222222,0.0,0.0,0.4728894553997513,-0.4680119340520605,1.3584830284979432,-1.0366122838925331,0.0,0
202,0.625,0.0,0.0,-1.1913645536440522,-0.0957936732970342,-0.1814998108018024,-0.8669144927256621,0.0,0
203,0.1638888888888889,0.0,0.0,-0.2760248486699603,0.1160797503737828,-0.5664955206267389,0.4273906941403028,1.0,0
204,0.9638888888888888,0.0,0.0,-0.4424502495743407,1.7577198971565369,-0.5664955206267389,-0.8640382589770711,0.0,0
205,0.6777777777777778,0.0,0.0,0.3064640544953709,-0.4674057153863357,-0.5664955206267389,0.099500046800925,0.0,0
206,0.5166666666666667,1.0,0.0,-0.5256629500265309,-0.4095118328096174,-0.5664955206267389,-0.94457280393762,0.0,0
207,0.4916666666666666,1.0,0.0,-0.4424502495743407,2.055676371360275,0.5884916088480704,-1.030859816395351,1.0,0
208,0.4888888888888889,1.0,0.0,1.0553783585650829,-0.2612913690399042,-0.5664955206267389,-0.7058454028045642,1.0,0
209,0.5166666666666667,1.0,0.0,0.8889529576607021,-0.4680119340520605,-0.1814998108018024,0.1512722542755636,0.0,0
210,0.3805555555555555,0.0,0.0,-0.2760248486699603,-0.2964520516519425,-0.1814998108018024,-0.1737421593152231,1.0,0
211,0.4805555555555555,1.0,0.0,-0.6920883509309113,-0.3276723129367696,0.5884916088480704,-0.8697907264742532,1.0,0
212,0.6416666666666667,0.0,0.0,0.4728894553997513,-0.01819768408426,0.2034958990231339,-0.3002964442532286,0.0,0
213,0.9638888888888888,0.0,0.0,-0.5256629500265309,-0.4680119340520605,-0.5664955206267389,-0.8467808564855249,1.0,0
214,0.4527777777777778,0.0,0.0,-0.6920883509309113,-0.4258797367841869,-0.5664955206267389,-0.8467808564855249,1.0,0
215,0.4583333333333333,0.0,0.0,-0.8585137518352917,-0.3082733156335761,-0.1814998108018024,-0.8065135840052504,1.0,0
216,0.4805555555555555,1.0,0.0,-0.3592375491221505,-0.4098149421424798,-0.1814998108018024,-0.7863799477651132,1.0,0
217,0.6638888888888889,0.0,0.0,1.4714418608260336,0.0042324065475575,0.2034958990231339,2.1905219820266058,0.0,0
218,0.7055555555555556,0.0,0.0,0.3896767549475611,0.173973632950501,-0.1814998108018024,-0.9043055314573456,0.0,0
219,0.6138888888888889,0.0,0.0,0.0568259531388003,-0.3388873582526784,-0.1814998108018024,0.7409001727367254,1.0,0
